state_abbr,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917305773,0.0406346681385,0.0322035253081,0.0237723824778,0.0283543465174,0.0329363105571,0.033224850974,0.033513391391,0.0333843142211,0.0332552370513,0.0340224267641,0.0347896164769,0.0383864874638,0.0419833584507,0.0421678235663,0.0423522886819,0.0440570768112,0.0457618649404,0.0443235390435,0.0428852131466,0.0409199029295,0.0389545927125,0.0400831029643,0.0412116132161,0.0418997280578,0.0425878428994,0.0422313725432,0.041874902187,0.041246086413,0.0406172706389,0.039639622078,0.0386619735171,0.0387236198482,0.0387852661793,0.0391774769887,0.0395696877982,0.0396297215774,0.0396897553566
AL,0.0498297163303,0.043271581907,0.0367134474836,0.0395884627843,0.042463478085,0.0359682676059,0.0294730571268,0.0324877512132,0.0355024452996,0.0368964040058,0.0382903627119,0.0376658245037,0.0370412862956,0.0371804421848,0.037319598074,0.0375115302398,0.0377034624055,0.0375049487982,0.0373064351909,0.0367010701367,0.0360957050825,0.035701101781,0.0353064984796,0.0351766399288,0.035046781378,0.0353507527378,0.0356547240976,0.0362042233793,0.0367537226609,0.0367859281885,0.0368181337161,0.0371657736012,0.0375134134864,0.0378189931401,0.0381245727938,0.0389565662867,0.0397885597795,0.0406284707899,0.0414683818004,0.0420117728873,0.0425551639743
AR,0.0469806610818,0.0391849687672,0.0313892764527,0.0369391572907,0.0424890381288,0.0343904520317,0.0262918659346,0.0298048864446,0.0333179069546,0.0349430281673,0.0365681493801,0.0356316104749,0.0346950715697,0.0346351538702,0.0345752361706,0.0345929022746,0.0346105683785,0.0344218714665,0.0342331745545,0.0337822119788,0.0333312494031,0.0329872557339,0.0326432620647,0.0324421350441,0.0322410080235,0.0325260829708,0.032811157918,0.0330235300182,0.0332359021183,0.032958097434,0.0326802927497,0.0331050816337,0.0335298705176,0.034024039815,0.0345182091124,0.0347576326839,0.0349970562554,0.0358472497399,0.0366974432245,0.0367816767277,0.0368659102308
AZ,0.0413587338839,0.0347206956733,0.0280826574627,0.032892519613,0.0377023817632,0.0305083297246,0.0233142776859,0.0269382687319,0.030562259778,0.0307953791934,0.0310284986089,0.0308571802954,0.0306858619819,0.0308134399639,0.0309410179459,0.0321416436782,0.0333422694104,0.0332258332436,0.0331093970768,0.0325586436839,0.0320078902909,0.0317947929455,0.0315816956002,0.0314525638324,0.0313234320647,0.0316373618777,0.0319512916907,0.0323402118604,0.0327291320302,0.0326808843757,0.0326326367213,0.0326193074664,0.0326059782115,0.0327009237401,0.0327958692687,0.0332221301987,0.0336483911287,0.0340276467086,0.0344069022885,0.0348599089084,0.0353129155284
CA,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917305773,0.0406346681385,0.0322035253081,0.0237723824778,0.0283543465174,0.0329363105571,0.033224850974,0.033513391391,0.0333843142211,0.0332552370513,0.0340224267641,0.0347896164769,0.0383864874638,0.0419833584507,0.0421678235663,0.0423522886819,0.0440570768112,0.0457618649404,0.0443235390435,0.0428852131466,0.0409199029295,0.0389545927125,0.0400831029643,0.0412116132161,0.0418997280578,0.0425878428994,0.0422313725432,0.041874902187,0.041246086413,0.0406172706389,0.039639622078,0.0386619735171,0.0387236198482,0.0387852661793,0.0391774769887,0.0395696877982,0.0396297215774,0.0396897553566
CO,0.0413587338839,0.0347206956733,0.0280826574627,0.032892519613,0.0377023817632,0.0305083297246,0.0233142776859,0.0269382687319,0.030562259778,0.0307953791934,0.0310284986089,0.0308571802954,0.0306858619819,0.0308134399639,0.0309410179459,0.0321416436782,0.0333422694104,0.0332258332436,0.0331093970768,0.0325586436839,0.0320078902909,0.0317947929455,0.0315816956002,0.0314525638324,0.0313234320647,0.0316373618777,0.0319512916907,0.0323402118604,0.0327291320302,0.0326808843757,0.0326326367213,0.0326193074664,0.0326059782115,0.0327009237401,0.0327958692687,0.0332221301987,0.0336483911287,0.0340276467086,0.0344069022885,0.0348599089084,0.0353129155284
CT,0.0552586321707,0.044972179973,0.0346857277754,0.0481700036538,0.0616542795322,0.0490089669235,0.0363636543149,0.0365693379946,0.0367750216743,0.0374993682891,0.0382237149039,0.0386484914317,0.0390732679596,0.0399580669768,0.040842865994,0.0421749736473,0.0435070813006,0.0420332400569,0.0405593988132,0.0396397909014,0.0387201829896,0.0381630573426,0.0376059316956,0.0374858597887,0.0373657878817,0.0379010972366,0.0384364065915,0.0390037242558,0.0395710419201,0.0395659567478,0.0395608715756,0.0391871564167,0.0388134412579,0.0389076002979,0.0390017593379,0.0406089973161,0.0422162352943,0.0423403913876,0.0424645474809,0.0436372958068,0.0448100441328
DC,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371096734979,0.0301755028094,0.0328169634443,0.0354584240793,0.0365426408404,0.0376268576014,0.0375936569696,0.0375604563377,0.0377532917829,0.0379461272281,0.0381411768996,0.0383362265711,0.0382804538035,0.0382246810358,0.037832517786,0.0374403545362,0.0371137817375,0.0367872089388,0.0366894021948,0.0365915954508,0.0369254290217,0.0372592625925,0.0379402163156,0.0386211700386,0.0387868241855,0.0389524783325,0.0392694374199,0.0395863965072,0.0400516809599,0.0405169654125,0.0414081609569,0.0422993565012,0.0432086760245,0.0441179955479,0.0446873253575,0.0452566551671
DE,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371096734979,0.0301755028094,0.0328169634443,0.0354584240793,0.0365426408404,0.0376268576014,0.0375936569696,0.0375604563377,0.0377532917829,0.0379461272281,0.0381411768996,0.0383362265711,0.0382804538035,0.0382246810358,0.037832517786,0.0374403545362,0.0371137817375,0.0367872089388,0.0366894021948,0.0365915954508,0.0369254290217,0.0372592625925,0.0379402163156,0.0386211700386,0.0387868241855,0.0389524783325,0.0392694374199,0.0395863965072,0.0400516809599,0.0405169654125,0.0414081609569,0.0422993565012,0.0432086760245,0.0441179955479,0.0446873253575,0.0452566551671
FL,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371096734979,0.0301755028094,0.0328169634443,0.0354584240793,0.0365426408404,0.0376268576014,0.0375936569696,0.0375604563377,0.0377532917829,0.0379461272281,0.0381411768996,0.0383362265711,0.0382804538035,0.0382246810358,0.037832517786,0.0374403545362,0.0371137817375,0.0367872089388,0.0366894021948,0.0365915954508,0.0369254290217,0.0372592625925,0.0379402163156,0.0386211700386,0.0387868241855,0.0389524783325,0.0392694374199,0.0395863965072,0.0400516809599,0.0405169654125,0.0414081609569,0.0422993565012,0.0432086760245,0.0441179955479,0.0446873253575,0.0452566551671
