state_abbr,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917304005,0.0406346677847,0.0322047483023,0.0237748288199,0.0285564222021,0.0333380155844,0.0338223718545,0.0343067281246,0.0349340792429,0.0355614303613,0.0361876858793,0.0368139413973,0.0421568310997,0.0474997208022,0.0486993602756,0.0498989997491,0.0532393338021,0.056579667855,0.0529139354521,0.0492482030493,0.0515903201611,0.053932437273,0.0545003183681,0.0550681994632,0.0560200876516,0.0569719758401,0.0574922858444,0.0580125958487,0.0580837585914,0.058154921334,0.0583616362181,0.0585683511022,0.0587699598291,0.0589715685559,0.0594405706783,0.0599095728006,0.0598602734296,0.0598109740586
AL,0.0498297163303,0.043271581907,0.0367134474836,0.039588462973,0.0424634784623,0.035967510834,0.0294715432056,0.0325060037707,0.0355404643358,0.0369698105004,0.0383991566651,0.0379406576062,0.0374821585472,0.037649791722,0.0378174248969,0.0380768884693,0.0383363520417,0.0382088147097,0.0380812773778,0.0376340331383,0.0371867888988,0.0372973075703,0.0374078262418,0.037449113573,0.0374904009043,0.0380809079389,0.0386714149735,0.0390042974939,0.0393371800144,0.0397132257005,0.0400892713865,0.0407422310542,0.0413951907218,0.0423931471136,0.0433911035053,0.0446080677461,0.045825031987,0.0470743530407,0.0483236740945,0.0491165589333,0.0499094437722
AR,0.0469806610818,0.0391849687672,0.0313892764527,0.0369391571935,0.0424890379344,0.0343946299958,0.0263002220572,0.0298462442113,0.0333922663654,0.0355687997031,0.0377453330409,0.0372930918551,0.0368408506693,0.0360785281704,0.0353162056714,0.0356199184855,0.0359236312995,0.0356468877849,0.0353701442703,0.0351227103165,0.0348752763626,0.0348645479551,0.0348538195477,0.0348272054912,0.0348005914348,0.0350163981783,0.0352322049218,0.0354097747019,0.035587344482,0.0356854180175,0.0357834915531,0.0361486268452,0.0365137621374,0.0371751735041,0.0378365848708,0.0386394413746,0.0394422978784,0.0401771372528,0.0409119766272,0.0414828755242,0.0420537744211
AZ,0.0413587338839,0.0347206956733,0.0280826574627,0.0328925195566,0.0377023816505,0.0305093805167,0.0233163793828,0.0270188334516,0.0307212875203,0.031208376944,0.0316954663677,0.0317177852651,0.0317401041625,0.0317815022153,0.0318229002681,0.0334464905478,0.0350700808276,0.0347941844873,0.034518288147,0.0340908705018,0.0336634528566,0.0337407539893,0.033818055122,0.033957898445,0.0340977417681,0.0345139030822,0.0349300643962,0.0355940984032,0.0362581324101,0.0363498952599,0.0364416581096,0.0367343327418,0.037027007374,0.0376624256967,0.0382978440194,0.0391125486052,0.0399272531911,0.0406853422314,0.0414434312716,0.0421684508322,0.0428934703927
CA,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917304005,0.0406346677847,0.0322047483023,0.0237748288199,0.0285564222021,0.0333380155844,0.0338223718545,0.0343067281246,0.0349340792429,0.0355614303613,0.0361876858793,0.0368139413973,0.0421568310997,0.0474997208022,0.0486993602756,0.0498989997491,0.0532393338021,0.056579667855,0.0529139354521,0.0492482030493,0.0515903201611,0.053932437273,0.0545003183681,0.0550681994632,0.0560200876516,0.0569719758401,0.0574922858444,0.0580125958487,0.0580837585914,0.058154921334,0.0583616362181,0.0585683511022,0.0587699598291,0.0589715685559,0.0594405706783,0.0599095728006,0.0598602734296,0.0598109740586
CO,0.0413587338839,0.0347206956733,0.0280826574627,0.0328925195566,0.0377023816505,0.0305093805167,0.0233163793828,0.0270188334516,0.0307212875203,0.031208376944,0.0316954663677,0.0317177852651,0.0317401041625,0.0317815022153,0.0318229002681,0.0334464905478,0.0350700808276,0.0347941844873,0.034518288147,0.0340908705018,0.0336634528566,0.0337407539893,0.033818055122,0.033957898445,0.0340977417681,0.0345139030822,0.0349300643962,0.0355940984032,0.0362581324101,0.0363498952599,0.0364416581096,0.0367343327418,0.037027007374,0.0376624256967,0.0382978440194,0.0391125486052,0.0399272531911,0.0406853422314,0.0414434312716,0.0421684508322,0.0428934703927
CT,0.0552586321707,0.044972179973,0.0346857277754,0.0481700036574,0.0616542795394,0.0490657269319,0.0364771743245,0.0368072977457,0.037137421167,0.0382274319504,0.0393174427337,0.0398099283381,0.0403024139425,0.0432299305979,0.0461574472532,0.0461729850202,0.0461885227871,0.0444472163981,0.0427059100091,0.0424279885866,0.042150067164,0.042117836594,0.0420856060239,0.0422223921101,0.0423591781963,0.0432128266923,0.0440664751883,0.0448037658098,0.0455410564313,0.0460485889615,0.0465561214916,0.0467681002623,0.0469800790331,0.0480536894464,0.0491272998596,0.0503460234589,0.0515647470581,0.052372055906,0.0531793647539,0.0560363572304,0.0588933497069
DC,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832900047,0.044043843381,0.0371112950258,0.0301787466706,0.0328171541845,0.0354555616983,0.0366270830826,0.0377986044668,0.037994349422,0.0381900943772,0.038490036066,0.0387899777548,0.0389277035866,0.0390654294184,0.0390938596956,0.0391222899728,0.038960167937,0.0387980459012,0.0388218486577,0.0388456514143,0.0388927706782,0.0389398899421,0.0395721670115,0.040204444081,0.0407921182932,0.0413797925054,0.0417788512605,0.0421779100156,0.0428515786805,0.0435252473454,0.0445218838703,0.0455185203952,0.0469133641526,0.0483082079099,0.0495574732013,0.0508067384927,0.051831005514,0.0528552725354
DE,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832900047,0.044043843381,0.0371112950258,0.0301787466706,0.0328171541845,0.0354555616983,0.0366270830826,0.0377986044668,0.037994349422,0.0381900943772,0.038490036066,0.0387899777548,0.0389277035866,0.0390654294184,0.0390938596956,0.0391222899728,0.038960167937,0.0387980459012,0.0388218486577,0.0388456514143,0.0388927706782,0.0389398899421,0.0395721670115,0.040204444081,0.0407921182932,0.0413797925054,0.0417788512605,0.0421779100156,0.0428515786805,0.0435252473454,0.0445218838703,0.0455185203952,0.0469133641526,0.0483082079099,0.0495574732013,0.0508067384927,0.051831005514,0.0528552725354
FL,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832900047,0.044043843381,0.0371112950258,0.0301787466706,0.0328171541845,0.0354555616983,0.0366270830826,0.0377986044668,0.037994349422,0.0381900943772,0.038490036066,0.0387899777548,0.0389277035866,0.0390654294184,0.0390938596956,0.0391222899728,0.038960167937,0.0387980459012,0.0388218486577,0.0388456514143,0.0388927706782,0.0389398899421,0.0395721670115,0.040204444081,0.0407921182932,0.0413797925054,0.0417788512605,0.0421779100156,0.0428515786805,0.0435252473454,0.0445218838703,0.0455185203952,0.0469133641526,0.0483082079099,0.0495574732013,0.0508067384927,0.051831005514,0.0528552725354
GA,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832900047,0.044043843381,0.0371112950258,0.0301787466706,0.0328171541845,0.0354555616983,0.0366270830826,0.0377986044668,0.037994349422,0.0381900943772,0.038490036066,0.0387899777548,0.0389277035866,0.0390654294184,0.0390938596956,0.0391222899728,0.038960167937,0.0387980459012,0.0388218486577,0.0388456514143,0.0388927706782,0.0389398899421,0.0395721670115,0.040204444081,0.0407921182932,0.0413797925054,0.0417788512605,0.0421779100156,0.0428515786805,0.0435252473454,0.0445218838703,0.0455185203952,0.0469133641526,0.0483082079099,0.0495574732013,0.0508067384927,0.051831005514,0.0528552725354
HI,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917304005,0.0406346677847,0.0322047483023,0.0237748288199,0.0285564222021,0.0333380155844,0.0338223718545,0.0343067281246,0.0349340792429,0.0355614303613,0.0361876858793,0.0368139413973,0.0421568310997,0.0474997208022,0.0486993602756,0.0498989997491,0.0532393338021,0.056579667855,0.0529139354521,0.0492482030493,0.0515903201611,0.053932437273,0.0545003183681,0.0550681994632,0.0560200876516,0.0569719758401,0.0574922858444,0.0580125958487,0.0580837585914,0.058154921334,0.0583616362181,0.0585683511022,0.0587699598291,0.0589715685559,0.0594405706783,0.0599095728006,0.0598602734296,0.0598109740586
IA,0.0411241091563,0.0346569064021,0.0281897036479,0.0335498812508,0.0389100588537,0.0322793370012,0.0256486151486,0.0292618312352,0.0328750473217,0.0332707957163,0.0336665441108,0.0338864564048,0.0341063686988,0.034422033203,0.0347376977073,0.0350200284307,0.0353023591542,0.0354876001552,0.0356728411563,0.0356941735894,0.0357155060226,0.0358837101566,0.0360519142907,0.0363056102749,0.0365593062592,0.0372855963822,0.0380118865051,0.0381943344187,0.0383767823323,0.0384614062867,0.0385460302412,0.0389305430916,0.039315055942,0.039770601041,0.04022614614,0.0411320835372,0.0420380209345,0.0427931526269,0.0435482843193,0.0440976846396,0.0446470849598
ID,0.0413587338839,0.0347206956733,0.0280826574627,0.0328925195566,0.0377023816505,0.0305093805167,0.0233163793828,0.0270188334516,0.0307212875203,0.031208376944,0.0316954663677,0.0317177852651,0.0317401041625,0.0317815022153,0.0318229002681,0.0334464905478,0.0350700808276,0.0347941844873,0.034518288147,0.0340908705018,0.0336634528566,0.0337407539893,0.033818055122,0.033957898445,0.0340977417681,0.0345139030822,0.0349300643962,0.0355940984032,0.0362581324101,0.0363498952599,0.0364416581096,0.0367343327418,0.037027007374,0.0376624256967,0.0382978440194,0.0391125486052,0.0399272531911,0.0406853422314,0.0414434312716,0.0421684508322,0.0428934703927
IL,0.0405669543965,0.0351190696578,0.0296711849192,0.0344680127587,0.0392648405981,0.0334629966138,0.0276611526294,0.0307495278383,0.0338379030471,0.0344354762825,0.0350330495178,0.0359297100499,0.036826370582,0.0372542130541,0.0376820555261,0.037713733705,0.037745411884,0.0375264470207,0.0373074821575,0.0372278608928,0.0371482396281,0.0373573300186,0.0375664204092,0.0378198089515,0.0380731974939,0.0388929545534,0.0397127116129,0.0401961738902,0.0406796361676,0.040933185354,0.0411867345404,0.041836963218,0.0424871918955,0.0432510703974,0.0440149488993,0.0449157786067,0.0458166083142,0.0469931293889,0.0481696504636,0.0488869308495,0.0496042112353
IN,0.0405669543965,0.0351190696578,0.0296711849192,0.0344680127587,0.0392648405981,0.0334629966138,0.0276611526294,0.0307495278383,0.0338379030471,0.0344354762825,0.0350330495178,0.0359297100499,0.036826370582,0.0372542130541,0.0376820555261,0.037713733705,0.037745411884,0.0375264470207,0.0373074821575,0.0372278608928,0.0371482396281,0.0373573300186,0.0375664204092,0.0378198089515,0.0380731974939,0.0388929545534,0.0397127116129,0.0401961738902,0.0406796361676,0.040933185354,0.0411867345404,0.041836963218,0.0424871918955,0.0432510703974,0.0440149488993,0.0449157786067,0.0458166083142,0.0469931293889,0.0481696504636,0.0488869308495,0.0496042112353
KS,0.0411241091563,0.0346569064021,0.0281897036479,0.0335498812508,0.0389100588537,0.0322793370012,0.0256486151486,0.0292618312352,0.0328750473217,0.0332707957163,0.0336665441108,0.0338864564048,0.0341063686988,0.034422033203,0.0347376977073,0.0350200284307,0.0353023591542,0.0354876001552,0.0356728411563,0.0356941735894,0.0357155060226,0.0358837101566,0.0360519142907,0.0363056102749,0.0365593062592,0.0372855963822,0.0380118865051,0.0381943344187,0.0383767823323,0.0384614062867,0.0385460302412,0.0389305430916,0.039315055942,0.039770601041,0.04022614614,0.0411320835372,0.0420380209345,0.0427931526269,0.0435482843193,0.0440976846396,0.0446470849598
KY,0.0498297163303,0.043271581907,0.0367134474836,0.039588462973,0.0424634784623,0.035967510834,0.0294715432056,0.0325060037707,0.0355404643358,0.0369698105004,0.0383991566651,0.0379406576062,0.0374821585472,0.037649791722,0.0378174248969,0.0380768884693,0.0383363520417,0.0382088147097,0.0380812773778,0.0376340331383,0.0371867888988,0.0372973075703,0.0374078262418,0.037449113573,0.0374904009043,0.0380809079389,0.0386714149735,0.0390042974939,0.0393371800144,0.0397132257005,0.0400892713865,0.0407422310542,0.0413951907218,0.0423931471136,0.0433911035053,0.0446080677461,0.045825031987,0.0470743530407,0.0483236740945,0.0491165589333,0.0499094437722
LA,0.0469806610818,0.0391849687672,0.0313892764527,0.0369391571935,0.0424890379344,0.0343946299958,0.0263002220572,0.0298462442113,0.0333922663654,0.0355687997031,0.0377453330409,0.0372930918551,0.0368408506693,0.0360785281704,0.0353162056714,0.0356199184855,0.0359236312995,0.0356468877849,0.0353701442703,0.0351227103165,0.0348752763626,0.0348645479551,0.0348538195477,0.0348272054912,0.0348005914348,0.0350163981783,0.0352322049218,0.0354097747019,0.035587344482,0.0356854180175,0.0357834915531,0.0361486268452,0.0365137621374,0.0371751735041,0.0378365848708,0.0386394413746,0.0394422978784,0.0401771372528,0.0409119766272,0.0414828755242,0.0420537744211
MA,0.0552586321707,0.044972179973,0.0346857277754,0.0481700036574,0.0616542795394,0.0490657269319,0.0364771743245,0.0368072977457,0.037137421167,0.0382274319504,0.0393174427337,0.0398099283381,0.0403024139425,0.0432299305979,0.0461574472532,0.0461729850202,0.0461885227871,0.0444472163981,0.0427059100091,0.0424279885866,0.042150067164,0.042117836594,0.0420856060239,0.0422223921101,0.0423591781963,0.0432128266923,0.0440664751883,0.0448037658098,0.0455410564313,0.0460485889615,0.0465561214916,0.0467681002623,0.0469800790331,0.0480536894464,0.0491272998596,0.0503460234589,0.0515647470581,0.052372055906,0.0531793647539,0.0560363572304,0.0588933497069
MD,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832900047,0.044043843381,0.0371112950258,0.0301787466706,0.0328171541845,0.0354555616983,0.0366270830826,0.0377986044668,0.037994349422,0.0381900943772,0.038490036066,0.0387899777548,0.0389277035866,0.0390654294184,0.0390938596956,0.0391222899728,0.038960167937,0.0387980459012,0.0388218486577,0.0388456514143,0.0388927706782,0.0389398899421,0.0395721670115,0.040204444081,0.0407921182932,0.0413797925054,0.0417788512605,0.0421779100156,0.0428515786805,0.0435252473454,0.0445218838703,0.0455185203952,0.0469133641526,0.0483082079099,0.0495574732013,0.0508067384927,0.051831005514,0.0528552725354
ME,0.0552586321707,0.044972179973,0.0346857277754,0.0481700036574,0.0616542795394,0.0490657269319,0.0364771743245,0.0368072977457,0.037137421167,0.0382274319504,0.0393174427337,0.0398099283381,0.0403024139425,0.0432299305979,0.0461574472532,0.0461729850202,0.0461885227871,0.0444472163981,0.0427059100091,0.0424279885866,0.042150067164,0.042117836594,0.0420856060239,0.0422223921101,0.0423591781963,0.0432128266923,0.0440664751883,0.0448037658098,0.0455410564313,0.0460485889615,0.0465561214916,0.0467681002623,0.0469800790331,0.0480536894464,0.0491272998596,0.0503460234589,0.0515647470581,0.052372055906,0.0531793647539,0.0560363572304,0.0588933497069
MI,0.0405669543965,0.0351190696578,0.0296711849192,0.0344680127587,0.0392648405981,0.0334629966138,0.0276611526294,0.0307495278383,0.0338379030471,0.0344354762825,0.0350330495178,0.0359297100499,0.036826370582,0.0372542130541,0.0376820555261,0.037713733705,0.037745411884,0.0375264470207,0.0373074821575,0.0372278608928,0.0371482396281,0.0373573300186,0.0375664204092,0.0378198089515,0.0380731974939,0.0388929545534,0.0397127116129,0.0401961738902,0.0406796361676,0.040933185354,0.0411867345404,0.041836963218,0.0424871918955,0.0432510703974,0.0440149488993,0.0449157786067,0.0458166083142,0.0469931293889,0.0481696504636,0.0488869308495,0.0496042112353
MN,0.0411241091563,0.0346569064021,0.0281897036479,0.0335498812508,0.0389100588537,0.0322793370012,0.0256486151486,0.0292618312352,0.0328750473217,0.0332707957163,0.0336665441108,0.0338864564048,0.0341063686988,0.034422033203,0.0347376977073,0.0350200284307,0.0353023591542,0.0354876001552,0.0356728411563,0.0356941735894,0.0357155060226,0.0358837101566,0.0360519142907,0.0363056102749,0.0365593062592,0.0372855963822,0.0380118865051,0.0381943344187,0.0383767823323,0.0384614062867,0.0385460302412,0.0389305430916,0.039315055942,0.039770601041,0.04022614614,0.0411320835372,0.0420380209345,0.0427931526269,0.0435482843193,0.0440976846396,0.0446470849598
MO,0.0411241091563,0.0346569064021,0.0281897036479,0.0335498812508,0.0389100588537,0.0322793370012,0.0256486151486,0.0292618312352,0.0328750473217,0.0332707957163,0.0336665441108,0.0338864564048,0.0341063686988,0.034422033203,0.0347376977073,0.0350200284307,0.0353023591542,0.0354876001552,0.0356728411563,0.0356941735894,0.0357155060226,0.0358837101566,0.0360519142907,0.0363056102749,0.0365593062592,0.0372855963822,0.0380118865051,0.0381943344187,0.0383767823323,0.0384614062867,0.0385460302412,0.0389305430916,0.039315055942,0.039770601041,0.04022614614,0.0411320835372,0.0420380209345,0.0427931526269,0.0435482843193,0.0440976846396,0.0446470849598
MS,0.0498297163303,0.043271581907,0.0367134474836,0.039588462973,0.0424634784623,0.035967510834,0.0294715432056,0.0325060037707,0.0355404643358,0.0369698105004,0.0383991566651,0.0379406576062,0.0374821585472,0.037649791722,0.0378174248969,0.0380768884693,0.0383363520417,0.0382088147097,0.0380812773778,0.0376340331383,0.0371867888988,0.0372973075703,0.0374078262418,0.037449113573,0.0374904009043,0.0380809079389,0.0386714149735,0.0390042974939,0.0393371800144,0.0397132257005,0.0400892713865,0.0407422310542,0.0413951907218,0.0423931471136,0.0433911035053,0.0446080677461,0.045825031987,0.0470743530407,0.0483236740945,0.0491165589333,0.0499094437722
