state_abbr,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
AK,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917305773,0.0406346681385,0.0322047487206,0.0237748293028,0.0285572208326,0.0333396123625,0.0338299114648,0.0343202105671,0.034228180498,0.0341361504288,0.0344386417984,0.0347411331679,0.0370080054198,0.0392748776716,0.0387389531119,0.0382030285521,0.0376858238862,0.0371686192203,0.0400242492129,0.0428798792056,0.0453971256408,0.0479143720761,0.0504372032738,0.0529600344716,0.0533120669562,0.0536640994409,0.0546030218669,0.0555419442929,0.0552196123239,0.0548972803548,0.0547990741797,0.0547008680045,0.0553164134518,0.055931958899,0.0579648767504,0.0599977946017,0.0587331765045,0.0574685584073
AL,0.0498297163303,0.043271581907,0.0367134474836,0.0395884627843,0.042463478085,0.0359675106429,0.0294715432008,0.0325069308454,0.03554231849,0.0369685077925,0.0383946970949,0.0379316599432,0.0374686227915,0.0374625714584,0.0374565201252,0.0374392304844,0.0374219408435,0.0371501462907,0.036878351738,0.0360245622505,0.0351707727631,0.0351762602653,0.0351817477674,0.0351327300862,0.0350837124049,0.0358662873684,0.0366488623319,0.0370995313377,0.0375502003435,0.0381514852561,0.0387527701686,0.0393141507935,0.0398755314184,0.0408474485813,0.0418193657443,0.0434843811429,0.0451493965415,0.0471906089056,0.0492318212697,0.049933362603,0.0506349039363
AR,0.0469806610818,0.0391849687672,0.0313892764527,0.0369391572907,0.0424890381288,0.0343946299642,0.0263002217995,0.0298462652437,0.0333923086879,0.0355698742584,0.0377474398289,0.0372978784009,0.0368483169729,0.0357318732235,0.034615429474,0.0342288007584,0.0338421720427,0.033696255845,0.0335503396474,0.0330024423787,0.0324545451101,0.0325472227106,0.0326399003112,0.0325535906605,0.0324672810099,0.0330288198164,0.0335903586229,0.0338678960917,0.0341454335606,0.0349175410151,0.0356896484696,0.0361816981966,0.0366737479235,0.0374847047322,0.0382956615409,0.039393850942,0.0404920403431,0.0418472543892,0.0432024684353,0.0432943645904,0.0433862607454
AZ,0.0413587338839,0.0347206956733,0.0280826574627,0.032892519613,0.0377023817632,0.0305093807935,0.0233163798238,0.0270179433752,0.0307195069266,0.0312063109775,0.0316931150284,0.0316695733696,0.0316460317108,0.0311667137396,0.0306873957684,0.0314979145123,0.0323084332562,0.0316322614868,0.0309560897175,0.0308218922522,0.030687694787,0.030982342101,0.031276989415,0.0313543348924,0.0314316803697,0.0320797403164,0.0327278002631,0.033265967482,0.0338041347008,0.034496379771,0.0351886248413,0.0353693571674,0.0355500894935,0.0364950166916,0.0374399438896,0.0380787863816,0.0387176288735,0.0403887700667,0.0420599112598,0.0424333909363,0.0428068706128
CA,0.0473869999689,0.0384678964925,0.0295487930162,0.0350917305773,0.0406346681385,0.0322047487206,0.0237748293028,0.0285572208326,0.0333396123625,0.0338299114648,0.0343202105671,0.034228180498,0.0341361504288,0.0344386417984,0.0347411331679,0.0370080054198,0.0392748776716,0.0387389531119,0.0382030285521,0.0376858238862,0.0371686192203,0.0400242492129,0.0428798792056,0.0453971256408,0.0479143720761,0.0504372032738,0.0529600344716,0.0533120669562,0.0536640994409,0.0546030218669,0.0555419442929,0.0552196123239,0.0548972803548,0.0547990741797,0.0547008680045,0.0553164134518,0.055931958899,0.0579648767504,0.0599977946017,0.0587331765045,0.0574685584073
CO,0.0413587338839,0.0347206956733,0.0280826574627,0.032892519613,0.0377023817632,0.0305093807935,0.0233163798238,0.0270179433752,0.0307195069266,0.0312063109775,0.0316931150284,0.0316695733696,0.0316460317108,0.0311667137396,0.0306873957684,0.0314979145123,0.0323084332562,0.0316322614868,0.0309560897175,0.0308218922522,0.030687694787,0.030982342101,0.031276989415,0.0313543348924,0.0314316803697,0.0320797403164,0.0327278002631,0.033265967482,0.0338041347008,0.034496379771,0.0351886248413,0.0353693571674,0.0355500894935,0.0364950166916,0.0374399438896,0.0380787863816,0.0387176288735,0.0403887700667,0.0420599112598,0.0424333909363,0.0428068706128
CT,0.0552586321707,0.044972179973,0.0346857277754,0.0481700036538,0.0616542795322,0.0490657269607,0.0364771743893,0.036807303219,0.0371374320487,0.0384082872039,0.0396791423591,0.0399719492885,0.0402647562178,0.0428936510251,0.0455225458323,0.0453254723103,0.0451283987884,0.0438959517031,0.0426635046179,0.0406315336937,0.0385995627694,0.0394663615963,0.0403331604232,0.040452965398,0.0405727703728,0.04147819369,0.0423836170072,0.0429403421266,0.0434970672461,0.0439463796298,0.0443956920135,0.0444870740654,0.0445784561173,0.0450568854741,0.0455353148308,0.0474144335365,0.0492935522422,0.0510256114376,0.0527576706331,0.0546269556678,0.0564962407025
DC,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371112954734,0.0301787467605,0.0328171839891,0.0354556212177,0.0366230549944,0.0377904887711,0.0379840322324,0.0381775756936,0.038195002659,0.0382124296244,0.0382040113411,0.0381955930578,0.038171854812,0.0381481165663,0.0377188272674,0.0372895379685,0.0372108370103,0.0371321360521,0.0370732701303,0.0370144042085,0.0377471984001,0.0384799925916,0.0390135386698,0.039547084748,0.040185236868,0.040823388988,0.0413918741563,0.0419603593246,0.0429749057959,0.0439894522671,0.0458263975541,0.0476633428411,0.0494363499946,0.0512093571481,0.0520056852137,0.0528020132792
DE,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371112954734,0.0301787467605,0.0328171839891,0.0354556212177,0.0366230549944,0.0377904887711,0.0379840322324,0.0381775756936,0.038195002659,0.0382124296244,0.0382040113411,0.0381955930578,0.038171854812,0.0381481165663,0.0377188272674,0.0372895379685,0.0372108370103,0.0371321360521,0.0370732701303,0.0370144042085,0.0377471984001,0.0384799925916,0.0390135386698,0.039547084748,0.040185236868,0.040823388988,0.0413918741563,0.0419603593246,0.0429749057959,0.0439894522671,0.0458263975541,0.0476633428411,0.0494363499946,0.0512093571481,0.0520056852137,0.0528020132792
FL,0.0536522576252,0.0454874971268,0.0373227366284,0.0406832904074,0.0440438441864,0.0371112954734,0.0301787467605,0.0328171839891,0.0354556212177,0.0366230549944,0.0377904887711,0.0379840322324,0.0381775756936,0.038195002659,0.0382124296244,0.0382040113411,0.0381955930578,0.038171854812,0.0381481165663,0.0377188272674,0.0372895379685,0.0372108370103,0.0371321360521,0.0370732701303,0.0370144042085,0.0377471984001,0.0384799925916,0.0390135386698,0.039547084748,0.040185236868,0.040823388988,0.0413918741563,0.0419603593246,0.0429749057959,0.0439894522671,0.0458263975541,0.0476633428411,0.0494363499946,0.0512093571481,0.0520056852137,0.0528020132792
